,SampleName,site,In,Out,middate,SOI in (monthly),SOI out (monthly),SOI middate (monthly),SOI average (monthly),PNA in (daily),PNA out (daily),PNA middate (daily),PNA average (daily),AO in (daily),AO out (daily),AO middate (daily),AO average (daily),dxs,dD,unc,dO,unc.1,amount [mL]
111,TJ3796SW,CA42,11/1/11,11/8/11,11/4/11,1.41,1.41,1.41,1.41,-0.83,-0.211,-0.573,-0.538,1.42,1.302,0.458,1.06,21.61692867,-29.70508467,1.113689813,-6.415251667,0.27319041,1476.1
112,TJ4438SW,CA42,11/15/11,11/22/11,11/18/11,1.41,1.41,1.41,1.41,-1.167,-0.081,-1.167,-0.805,0.981,1.729,0.95,1.22,20.17942253,-49.47166787,1.115964605,-8.7063863,0.493750949,1514.1
113,TJ5320SW,CA42,12/6/11,12/13/11,12/9/11,2.45,2.45,2.45,2.45,-0.354,0.206,-0.075,-0.074333333,3.729,1.752,0.991,2.157333333,14.2722662,-112.4584402,1.273766462,-15.8413383,0.36899458,677.4
114,TJ5832SW,CA42,12/13/11,12/20/11,12/17/11,2.45,2.45,2.45,2.45,0.206,0.394,0.437,0.345666667,1.752,0.853,-0.018,0.862333333,13.75231393,-55.33225593,1.214048187,-8.635571233,0.32090497,176.1
115,TJ6652SW,CA42,1/17/12,1/24/12,1/21/12,0.9,0.9,0.9,0.9,-0.605,-0.314,-0.547,-0.488666667,0.184,-1.775,-0.769,-0.786666667,14.63553133,-35.02967667,0.842693301,-6.208151,0.2343779,2346.4
116,TJ7382SW,CA42,2/7/12,2/14/12,2/10/12,0.22,0.22,0.22,0.22,0.947,0.896,1.577,1.14,-2.086,0.31,-0.933,-0.903,14.91033973,-22.6628616,1.412535663,-4.696650167,0.257108926,422.4
117,TJ7694SW,CA42,2/14/12,2/21/12,2/17/12,0.22,0.22,0.22,0.22,0.896,0.459,0.674,0.676333333,0.31,1.528,0.822,0.886666667,20.393126,-58.19936867,1.003296068,-9.824061833,0.365923489,897.7
118,TJ8113SW,CA42,2/21/12,2/28/12,2/24/12,0.22,0.22,0.22,0.22,0.459,-0.646,0.01,-0.059,1.528,1.91,1.651,1.696333333,23.4770682,-30.3729094,1.261987718,-6.7312472,0.225532703,840.8
119,TJ8865SW,CA42,3/13/12,3/20/12,3/16/12,0.2,0.2,0.2,0.2,0.357,0.75,0.728,0.611666667,0.076,2.085,2.229,1.463333333,16.33492773,-39.20125013,0.875385058,-6.942022233,0.507303657,5846.7
120,TJ9261SW,CA42,3/20/12,3/27/12,3/23/12,0.2,0.2,0.2,0.2,0.75,0.713,0.137,0.533333333,2.085,-0.323,-1.528,0.078,21.26214707,-43.67506493,1.19572823,-8.1171515,0.270796972,3389.1
121,TJ9259SW,CA42,3/27/12,4/3/12,3/30/12,0.2,-0.65,0.2,-0.083333333,0.713,0.774,0.96,0.815666667,-0.323,-0.207,-0.234,-0.254666667,15.63825647,-23.02522967,1.139821916,-4.832935767,0.488206923,735.8
122,TJ98305SW,CA42,4/10/12,4/17/12,4/13/12,-0.65,-0.65,-0.65,-0.65,0.58,-0.368,0.149,0.120333333,0.015,1.055,-0.572,0.166,19.0849118,-49.7324314,1.268641005,-8.6021679,0.290396281,
123,TK0277SW,CA42,4/24/12,5/1/12,4/27/12,-0.65,-0.38,-0.65,-0.56,0.165,-1.548,-0.337,-0.573333333,-1.325,0.741,-0.679,-0.421,12.45416113,-64.93581353,1.213053585,-9.673746833,0.314467804,1154.2
124,TK0422SW,CA42,5/1/12,5/8/12,5/4/12,-0.38,-0.38,-0.38,-0.38,-1.548,0.165,-0.898,-0.760333333,0.741,-0.01,-0.456,0.091666667,15.90664907,-12.37508107,0.805777265,-3.535216267,0.331193297,291.1
125,TK6624SW,ca42,10/10/12,10/16/12,10/13/12,0.17,0.17,0.17,0.17,-1.007,0.285,0.85,0.042666667,-1.188,-1.281,-1.822,-1.430333333,17.85103367,-44.32038233,0.784146032,-7.771427,0.302449996,668.6
126,TK7410SW,CA42,11/6/12,11/13/12,11/10/12,0.33,0.33,0.33,0.33,-0.418,-0.753,-0.444,-0.538333333,2.068,1.35,0.087,1.168333333,18.28733327,-23.9409566,0.732562625,-5.278536233,0.328878397,584.9
127,TK7844SW,CA42,11/13/12,11/20/12,11/17/12,0.33,0.33,0.33,0.33,-0.753,-0.385,-0.645,-0.594333333,1.35,-0.241,0.507,0.538666667,16.15481507,-26.2338108,0.820552253,-5.298578233,0.23199569,1301
128,TK8824SW,CA42,12/11/12,12/18/12,12/14/12,-0.77,-0.77,-0.77,-0.77,-0.88,-1.069,-0.614,-0.854333333,-2.3,-1.716,-1.162,-1.726,19.81757847,-51.39411567,0.839085812,-8.901461767,0.322412779,3312
129,TK8825SW,CA42,12/18/12,12/26/12,12/22/12,-0.77,-0.77,-0.77,-0.77,-1.069,0.484,-0.565,-0.383333333,-1.716,-0.588,-2.547,-1.617,19.19755073,-35.37661113,0.813561921,-6.821770233,0.26092336,2282.5
130,TK9370SW,CA42,12/26/12,1/2/13,12/29/12,-0.77,-0.1,-0.77,-0.546666667,0.484,1.368,0.774,0.875333333,-0.588,-0.411,-0.981,-0.66,18.74617327,-64.09789767,0.907837541,-10.35550887,0.25101992,275.4
131,TK9573SW,CA42,1/2/13,1/8/13,1/5/13,-0.1,-0.1,-0.1,-0.1,1.368,0.284,0.989,0.880333333,-0.411,0.657,-0.321,-0.025,22.0150408,-44.80879147,1.260232915,-8.352979033,0.458776634,340.3
132,TK9834SW,CA42,1/8/13,1/15/13,1/12/13,-0.1,-0.1,-0.1,-0.1,0.284,0.019,-0.62,-0.105666667,0.657,-0.536,-1.867,-0.582,20.08831253,-30.37323093,1.182702414,-6.307692933,0.284313208,1015.8
133,TL0314SW,CA42,1/23/13,1/29/13,1/26/13,-0.1,-0.1,-0.1,-0.1,0.405,0.031,-0.22,0.072,-2.551,0.133,0.653,-0.588333333,11.75086787,-89.05885187,0.84712986,-12.60121497,0.225975662,3140.1
134,TL1267SW,CA42,2/5/13,2/12/13,2/9/13,-0.47,-0.47,-0.47,-0.47,0.512,0.353,0.403,0.422666667,-0.421,-1.087,-0.7,-0.736,20.8057492,-71.5970196,1.192621482,-11.5503461,0.320590081,1039.7
135,TL1268SW,CA42,2/12/13,2/26/13,2/19/13,-0.47,-0.47,-0.47,-0.47,0.353,0.932,0.06,0.448333333,-1.087,-2.445,-2.62,-2.050666667,23.32076327,-36.13028527,0.824484081,-7.431381067,0.383620907,1233.3
136,TL1862SW,CA42,3/5/13,3/12/13,3/9/13,1.06,1.06,1.06,1.06,0.291,-0.63,0.199,-0.046666667,-3.802,-1.634,-2.755,-2.730333333,18.212496,-67.83829493,1.176996602,-10.75634887,0.257852671,951.3
137,TL4067SW,CA42,4/30/13,5/7/13,5/4/13,0.01,0.9,0.9,0.603333333,-0.767,0.678,1.339,0.416666667,-0.544,1.197,1.385,0.679333333,16.54420127,-15.70584487,0.838752049,-4.031255767,0.332394344,1049.6
138,TM0211SW,CA42,10/8/13,10/15/13,10/11/13,-0.34,-0.34,-0.34,-0.34,-0.621,-0.427,-0.191,-0.413,0.247,-0.023,-0.975,-0.250333333,23.7575734,-23.1017546,1.099338892,-5.857416,0.362494138,1240.5
139,TM0775SW,CA42,10/22/13,10/29/13,10/25/13,-0.34,-0.34,-0.34,-0.34,0.482,0.18,0.424,0.362,-0.161,2.274,0.93,1.014333333,19.61592047,-26.35888727,1.364947984,-5.746850967,0.242932089,475.5
140,TM1890SW,CA42,11/19/13,11/26/13,11/22/13,0.75,0.75,0.75,0.75,-0.966,-0.113,-0.152,-0.410333333,1.101,1.602,-1.167,0.512,18.5613436,-48.30257267,0.827505287,-8.357989533,0.352689665,2028
141,TM2372SW,CA42,12/3/13,12/10/13,12/7/13,-0.05,-0.05,-0.05,-0.05,-0.285,-1.018,-1.071,-0.791333333,1.632,0.378,0.332,0.780666667,25.57075913,-25.21680087,0.859662725,-6.348445,0.201092019,896.7
142,TM3107SW,CA42,12/17/13,12/24/13,12/21/13,-0.05,-0.05,-0.05,-0.05,-0.636,-0.14,-0.325,-0.367,3.308,1.293,3.04,2.547,22.11971713,-33.62489753,1.062531882,-6.968076833,0.142891567,633.1
143,TM4451SW,CA42,1/28/14,2/4/14,2/1/14,1.19,-0.32,-0.32,0.183333333,0.323,-1.06,-0.896,-0.544333333,-2.408,-0.148,0.331,-0.741666667,18.4196212,-40.63593187,0.913294586,-7.381944133,0.237345739,788.3
144,TM5400SW,CA42,2/25/14,3/4/14,2/28/14,-0.32,-1.7,-0.32,-0.78,0.507,-0.209,-0.396,-0.032666667,-0.784,-0.028,-1.746,-0.852666667,23.06512887,-31.2043946,0.806910776,-6.783690433,0.298358844,9638.7
145,TM6569SW,CA42,3/25/14,4/1/14,3/28/14,-1.7,0.81,-1.7,-0.863333333,-0.408,-0.594,-0.769,-0.590333333,1.025,-0.707,-0.797,-0.159666667,24.55977763,-19.54267677,1.081785099,-5.5128068,0.17759786,2016.4
146,TN1269SW,CA42,7/29/14,8/5/14,8/1/14,-0.26,-1.42,-1.42,-1.033333333,0.409,1.536,0.443,0.796,-0.738,-0.847,-0.239,-0.608,15.80406383,-48.15983697,1.294774884,-7.9954876,0.324682922,1126.7
147,TN5786SW,CA42,11/25/14,12/2/14,11/28/14,-0.96,-0.66,-0.96,-0.86,-0.278,-0.772,-0.603,-0.551,1.012,0.266,-1.298,-0.006666667,10.8724541,-34.3932619,1.028105053,-5.6582145,0.242763259,1552.2
148,TN6531SW,CA42,12/2/14,12/9/14,12/6/14,-0.66,-0.66,-0.66,-0.66,-0.772,1.309,0.416,0.317666667,0.266,0.224,0.367,0.285666667,11.7315415,-63.5831425,0.916201943,-9.4143355,0.302385516,3629.6
149,TN6519SW,CA42,12/9/14,12/16/14,12/13/14,-0.66,-0.66,-0.66,-0.66,1.309,0.865,0.488,0.887333333,0.224,1.33,1.318,0.957333333,15.04330647,-54.5275842,0.99207157,-8.696361333,0.225552655,3293.1
150,TN6835SW,CA42,12/16/14,12/23/14,12/20/14,-0.66,-0.66,-0.66,-0.66,0.865,0.435,0.778,0.692666667,1.33,0.565,1.047,0.980666667,18.47649337,-47.7520693,0.762216505,-8.278570333,0.17054325,1803.4
151,TN7401SW,CA42,1/7/15,1/13/15,1/10/15,-0.87,-0.87,-0.87,-0.87,0.534,0.724,0.512,0.59,2.233,1.375,2.506,2.038,8.298003067,-32.0395116,0.925984881,-5.042189333,0.233722057,1721.8
152,TN7839SW,CA42,1/20/15,1/27/15,1/24/15,-0.87,-0.87,-0.87,-0.87,0.549,-0.064,0.502,0.329,-1.035,2.188,0.57,0.574333333,8.604662233,-117.2554031,0.935118174,-15.73250817,0.225552655,876.1
153,TN9168SW,CA42,2/17/15,2/24/15,2/20/15,-0.04,-0.04,-0.04,-0.04,1.32,-0.119,0.563,0.588,0.492,1.714,1.646,1.284,16.09258387,-26.5637708,1.12161357,-5.332044333,0.29623808,3166.4
154,TN9169SW,CA42,2/24/15,3/3/15,2/27/15,-0.04,-1.4,-0.04,-0.493333333,-0.119,-1.964,-0.722,-0.935,1.714,2.176,2.763,2.217666667,15.06650613,-54.8295552,1.104294345,-8.737007667,0.246408198,1427.2
155,NU7813SW,CA45,1/2/01,1/9/01,1/5/01,0.78,0.78,0.78,0.78,1.106,0.835,1.035,0.992,-2.636,-2.222,-2.517,-2.458333333,7.851557067,-69.903182,1.362599354,-9.719342383,0.38577973,890.7
156,NU9242SW,CA45,1/6/01,1/13/01,1/9/01,0.78,0.78,0.78,0.78,1.065,0.972,0.835,0.957333333,-2.641,-0.14,-2.222,-1.667666667,13.004,-57.2344,4.48235,-8.7798,3.083348,3668.7
157,NU8025SW,CA45,1/9/01,1/16/01,1/12/01,0.78,0.78,0.78,0.78,0.835,1.062,0.91,0.935666667,-2.222,0.299,-1.298,-1.073666667,11.1286,-60.593,4.48235,-8.9652,3.083348,3972.9
158,NU8524SW,CA45,1/16/01,1/23/01,1/19/01,0.78,0.78,0.78,0.78,1.062,0.824,1.258,1.048,0.299,0.743,0.449,0.497,13.985,-63.135,4.48235,-9.64,3.083348,35.5
159,NU8524SW,CA45,1/23/01,1/30/01,1/26/01,0.78,0.78,0.78,0.78,0.824,0.073,-0.098,0.266333333,0.743,-1.896,0.814,-0.113,14.26380937,-62.12673757,1.240684892,-9.548818367,0.447791246,5030.9
160,NU8999SW,CA45,2/6/01,2/13/01,2/9/01,1,1,1,1,-0.219,0.269,-0.821,-0.257,-1.782,2.884,0.517,0.539666667,16.43826593,-69.77553327,1.073153298,-10.7767249,0.36181487,4909.8
161,NU9475,CA45,2/13/01,2/20/01,2/16/01,1,1,1,1,0.269,0.77,0.205,0.414666667,2.884,0.654,1.861,1.799666667,10.3243442,-70.70926607,0.932691803,-10.12920128,0.405118501,3668.7
162,NU9242SW,CA45,2/13/01,2/20/01,2/16/01,1,1,1,1,0.269,0.77,0.205,0.414666667,2.884,0.654,1.861,1.799666667,12.9955239,-56.4310961,0.947569523,-8.6783275,0.3994709,3668.7
163,NU9699,CA45,2/20/01,2/27/01,2/23/01,1,1,1,1,0.77,0.772,0.332,0.624666667,0.654,-3.988,-3.373,-2.235666667,9.3754266,-60.6324114,0.752156234,-8.75097975,0.286501309,5227.7
164,NU9475SW,CA45,2/20/01,2/27/01,2/23/01,1,1,1,1,0.77,0.772,0.332,0.624666667,0.654,-3.988,-3.373,-2.235666667,9.7174,-73.3722,4.48235,-10.3862,3.083348,5227.7
165,NU9699SW,CA45,2/27/01,3/6/01,3/2/01,1,0.46,0.46,0.64,0.772,1.179,0.21,0.720333333,-3.988,-3.206,-3.244,-3.479333333,7.751,-61.945,4.48235,-8.712,3.083348,4611.2
166,NV0444SW,CA45,3/20/01,3/27/01,3/23/01,0.46,0.46,0.46,0.46,-0.13,0.578,-0.375,0.024333333,-2.194,-1.058,-3.567,-2.273,11.083,-15.5474,4.48235,-3.3288,3.083348,730.8
167,NV0903SW,CA45,4/3/01,4/10/01,4/6/01,-0.18,-0.18,-0.18,-0.18,0.34,-0.402,-0.141,-0.067666667,1.087,0.133,2.192,1.137333333,9.2202,-43.5798,4.48235,-6.6,3.083348,544.4
168,NV1370SW,CA45,4/9/01,4/16/01,4/12/01,-0.18,-0.18,-0.18,-0.18,-0.535,-0.189,-0.556,-0.426666667,0.478,-0.328,0.901,0.350333333,12.3862687,-68.13426637,1.020679186,-10.06506688,0.282451766,1174.4
169,NV1370SW,CA45,4/17/01,4/24/01,4/20/01,-0.18,-0.18,-0.18,-0.18,-0.205,-0.119,-0.763,-0.362333333,-0.403,0.874,0.427,0.299333333,11.1124,-70.0764,4.48235,-10.1486,3.083348,1174.4
170,NV6637SW,CA45,9/11/01,9/18/01,9/14/01,0.11,0.11,0.11,0.11,-0.037,0.3,-1.19,-0.309,-0.344,-1.963,-0.164,-0.823666667,-6.197227667,-31.83074153,1.15216839,-3.204189233,0.25208332,228.1
171,NV6637SW,CA45,9/18/01,9/25/01,9/21/01,0.11,0.11,0.11,0.11,0.3,0.659,1.051,0.67,-1.963,-1.376,-1.315,-1.551333333,-6.0786,-33.157,4.48235,-3.3848,3.083348,228.1
172,NV7895SW,CA45,10/16/01,10/23/01,10/19/01,-0.38,-0.38,-0.38,-0.38,-0.617,-0.75,-0.96,-0.775666667,-1.234,0.553,-1.038,-0.573,11.1564,-56.7204,4.48235,-8.4846,3.083348,1454.6
173,NV8115,CA45,10/23/01,10/30/01,10/26/01,-0.38,-0.38,-0.38,-0.38,-0.75,0.416,-0.603,-0.312333333,0.553,1.157,0.613,0.774333333,7.406,-74.154,4.48235,-10.195,3.083348,1454.6
174,NV7895SW,CA45,10/23/01,10/30/01,10/26/01,-0.38,-0.38,-0.38,-0.38,-0.75,0.416,-0.603,-0.312333333,0.553,1.157,0.613,0.774333333,10.94611893,-55.9685704,0.80984196,-8.364336167,0.300359784,1454.6
175,NV8373,CA45,10/30/01,11/6/01,11/2/01,-0.38,0.64,0.64,0.3,0.416,0.104,0.266,0.262,1.157,1.351,2.728,1.745333333,10.33758857,-57.7448813,0.963797697,-8.510308733,0.323904307,210.5
176,NV8115SW,CA45,10/30/01,11/6/01,11/3/01,-0.38,0.64,0.64,0.3,0.416,0.104,0.222,0.247333333,1.157,1.351,2.665,1.724333333,8.067457767,-72.76306023,1.421834379,-10.10381475,0.312312344,210.5
177,NV8652,CA45,11/6/01,11/13/01,11/9/01,0.64,0.64,0.64,0.64,0.104,0.602,0.194,0.3,1.351,0.575,1.735,1.220333333,13.0193924,-23.59980973,0.751125156,-4.577400267,0.285611624,4519.3
178,NV8373SW,CA45,11/6/01,11/13/01,11/9/01,0.64,0.64,0.64,0.64,0.104,0.602,0.194,0.3,1.351,0.575,1.735,1.220333333,9.7692,-59.098,4.48235,-8.6084,3.083348,4519.3
179,NV9370,CA45,11/13/01,11/20/01,11/16/01,0.64,0.64,0.64,0.64,0.602,1.569,1.671,1.280666667,0.575,0.227,0.764,0.522,1.4596,-129.4236,4.48235,-16.3604,3.083348,1309.2
180,NV8562SW,CA45,11/13/01,11/20/01,11/16/01,0.64,0.64,0.64,0.64,0.602,1.569,1.671,1.280666667,0.575,0.227,0.764,0.522,15.5086,-23.181,4.48235,-4.8362,3.083348,521.5
181,NV9117,CA45,11/20/01,11/27/01,11/23/01,0.64,0.64,0.64,0.64,1.569,-0.193,0.549,0.641666667,0.227,-0.691,0.27,-0.064666667,15.0076181,-55.9381855,0.923968614,-8.86822545,0.374460946,4765.1
182,NV9370SW,CA45,11/20/01,11/27/01,11/23/01,0.64,0.64,0.64,0.64,1.569,-0.193,0.549,0.641666667,0.227,-0.691,0.27,-0.064666667,10.6278,-31.9114,4.48235,-5.3174,3.083348,4765.1
183,NV9356,CA45,11/27/01,12/4/01,11/30/01,0.64,-1.06,0.64,0.073333333,-0.193,-0.984,-0.363,-0.513333333,-0.691,-0.345,-0.108,-0.381333333,10.45072517,-45.93656963,1.175886899,-7.04841185,0.376917763,7952.7
184,NV9117SW,CA45,11/27/01,12/4/01,11/30/01,0.64,-1.06,0.64,0.073333333,-0.193,-0.984,-0.363,-0.513333333,-0.691,-0.345,-0.108,-0.381333333,14.7378,-57.3662,4.48235,-9.013,3.083348,7952.7
185,NV9563,CA45,12/4/01,12/11/01,12/7/01,-1.06,-1.06,-1.06,-1.06,-0.984,-0.027,0.042,-0.323,-0.345,-0.786,-1.64,-0.923666667,10.55419013,-51.76420053,0.920833318,-7.789798833,0.423170179,1401.7
186,NV9356SW,CA45,12/4/01,12/11/01,12/7/01,-1.06,-1.06,-1.06,-1.06,-0.984,-0.027,0.042,-0.323,-0.345,-0.786,-1.64,-0.923666667,11.2192,-47.1568,4.48235,-7.297,3.083348,1401.7
187,NV9849,CA45,12/11/01,12/18/01,12/14/01,-1.06,-1.06,-1.06,-1.06,-0.027,0.288,-0.317,-0.018666667,-0.786,-1.766,-0.851,-1.134333333,14.19193483,-42.37172957,1.083319436,-7.07045805,0.381115468,3276.2
188,NV9563SW,CA45,12/11/01,12/18/01,12/15/01,-1.06,-1.06,-1.06,-1.06,-0.027,0.288,0.059,0.106666667,-0.786,-1.766,-1.811,-1.454333333,10.8164,-52.2716,4.48235,-7.886,3.083348,3276.2
189,NV9849SW,CA45,12/19/01,12/26/01,12/23/01,-1.06,-1.06,-1.06,-1.06,0.463,1.287,0.962,0.904,-1.475,-1.644,-0.251,-1.123333333,14.6926,-42.6642,4.48235,-7.1696,3.083348,3102.8
190,NW0123,CA45,12/26/01,1/2/02,12/29/01,-1.06,0.2,-1.06,-0.64,1.287,1.152,0.719,1.052666667,-1.644,0.038,-3.035,-1.547,9.5274,-48.7526,4.48235,-7.285,3.083348,6130
191,NW0290,CA45,1/1/02,1/8/02,1/4/02,0.2,0.2,0.2,0.2,1.075,1.223,1.609,1.302333333,-0.185,2.367,-0.488,0.564666667,13.228,-26.7688,4.48235,-4.9996,3.083348,1981
192,NW0845,CA45,1/15/02,1/22/02,1/18/02,0.2,0.2,0.2,0.2,-0.021,-1.65,-0.664,-0.778333333,1.38,0.935,1.682,1.332333333,11.781,-25.555,4.48235,-4.667,3.083348,270.2
193,NW1070,CA45,1/22/02,1/29/02,1/25/02,0.2,0.2,0.2,0.2,-1.65,-1.024,-1.52,-1.398,0.935,1.778,1.245,1.319333333,8.004,-61.3976,4.48235,-8.6752,3.083348,760.8
194,NW1867,CA45,2/12/02,2/19/02,2/15/02,0.64,0.64,0.64,0.64,0.525,-0.001,0.874,0.466,1.417,2.158,2.852,2.142333333,12.6522,-64.3798,4.48235,-9.629,3.083348,1122.4
195,NW2119,CA45,2/19/02,2/26/02,2/22/02,0.64,0.64,0.64,0.64,-0.001,0.082,0.395,0.158666667,2.158,0.633,0.816,1.202333333,6.196516167,-18.0901753,1.098499886,-3.035836433,0.293579631,669
196,NW2584,CA45,3/5/02,3/12/02,3/8/02,-0.81,-0.81,-0.81,-0.81,-0.725,0.062,-0.462,-0.375,2.993,1.475,2.187,2.218333333,14.86449083,-24.61537277,1.272827561,-4.93498295,0.410231642,1453.3
197,NW3043,CA45,3/19/02,3/26/02,3/22/02,-0.81,-0.81,-0.81,-0.81,-0.459,-0.47,-0.348,-0.425666667,0.054,1.303,-1.811,-0.151333333,11.792733,-48.47202073,0.961019251,-7.533094217,0.332658985,1308.3
198,NW4344,CA45,4/23/02,4/30/02,4/26/02,-0.48,-0.48,-0.48,-0.48,-1.701,-1.605,-1.614,-1.64,3.253,0.401,2.813,2.155666667,10.93469857,-38.30561903,0.952788539,-6.1550397,0.283670584,336.3
199,NW5079,CA45,5/14/02,5/21/02,5/17/02,-1.54,-1.54,-1.54,-1.54,-0.207,1.092,-0.249,0.212,0.624,0.023,0.176,0.274333333,11.78078143,-46.8285031,1.288010093,-7.326160567,0.329230922,1303.8
200,NX1346,CA45,11/5/02,11/12/02,11/8/02,-0.6,-0.6,-0.6,-0.6,1.295,0.255,0.432,0.660666667,-1.043,-1.417,-2.332,-1.597333333,12.81697943,-37.91045457,0.827582624,-6.34092925,0.376927049,5791.5
201,NX3345,CA45,12/31/02,1/7/03,1/3/03,-1.3,-0.3,-0.3,-0.633333333,0.555,1.156,1.086,0.932333333,-2.567,-0.067,-1.579,-1.404333333,16.29624053,-37.74213187,1.151326626,-6.75479655,0.320646222,3033.5
202,NX3700,CA45,1/7/03,1/14/03,1/10/03,-0.3,-0.3,-0.3,-0.3,1.156,0.352,0.485,0.664333333,-0.067,2.572,-1.485,0.34,11.68255463,-34.19738763,1.379004714,-5.734992783,0.274596067,3889.3
203,NX4174,CA45,1/21/03,1/28/03,1/24/03,-0.3,-0.3,-0.3,-0.3,0.437,-0.074,0.781,0.381333333,-3.545,0.183,-1.241,-1.534333333,11.05176237,-23.1958031,0.802619462,-4.280945683,0.335410197,1860.6
204,NX4970,CA45,2/11/03,2/18/03,2/14/03,-0.9,-0.9,-0.9,-0.9,0.284,0.698,0.518,0.5,0.643,-0.04,-0.392,0.070333333,9.643,-102.1986,4.48235,-13.9802,3.083348,2910.5
205,NX5184,CA45,2/18/03,2/25/03,2/21/03,-0.9,-0.9,-0.9,-0.9,0.698,0.603,0.708,0.669666667,-0.04,-0.281,-0.351,-0.224,0,,4.48235,,3.083348,301.9
206,NY2562SW,CA45,9/2/03,9/9/03,9/5/03,-0.18,-0.18,-0.18,-0.18,0.613,0.05,0.343,0.335333333,1.574,-0.082,1.641,1.044333333,-10.943242,-14.61874067,0.783457082,-0.459437333,0.404930858,177.7
207,NY7169SW,CA45,12/30/03,1/6/04,1/2/04,0.92,-1.31,-1.31,-0.566666667,-0.358,-0.475,-1.69,-0.841,0.006,-0.858,-0.186,-0.346,13.7475606,-81.8458946,4.48235,-11.9491819,3.083348,3083.7
208,NY7449SW,CA45,1/6/04,1/13/04,1/9/04,-1.31,-1.31,-1.31,-1.31,-0.475,0.054,0.646,0.075,-0.858,-0.958,-1.121,-0.979,16.58362047,-38.57844007,0.964440252,-6.895257567,0.315819569,1823.8
209,NY7615SW,CA45,1/13/04,1/20/04,1/16/04,-1.31,-1.31,-1.31,-1.31,0.054,0.672,0.364,0.363333333,-0.958,-2.783,-3.855,-2.532,8.761867933,-43.217523,1.180475328,-6.497423867,0.432317013,269.5
210,NY7887SW,CA45,1/20/04,1/27/04,1/23/04,-1.31,-1.31,-1.31,-1.31,0.672,0.127,0.5,0.433,-2.783,-3.012,0.655,-1.713333333,14.757097,-32.18507127,1.150575943,-5.867771033,0.314291266,613.4
211,NY8150SW,CA45,1/27/04,2/3/04,1/30/04,-1.31,0.77,-1.31,-0.616666667,0.127,0.031,0.402,0.186666667,-3.012,-0.577,-2.557,-2.048666667,11.14507527,-65.25348847,1.138179687,-9.549820467,0.384096342,2980.2
212,NY8483SW,CA45,2/3/04,2/10/04,2/6/04,0.77,0.77,0.77,0.77,0.031,1.403,0.638,0.690666667,-0.577,0.127,0.082,-0.122666667,9.2731242,-42.3802502,4.48235,-6.4566718,3.083348,542.3
213,NY8725SW,CA45,2/10/04,2/17/04,2/13/04,0.77,0.77,0.77,0.77,1.403,1.277,1.484,1.388,0.127,-1.466,-1.069,-0.802666667,12.44833947,-41.3722432,1.051580239,-6.727572833,0.400049997,7334.9
214,NY8974SW,CA45,2/17/04,2/24/04,2/20/04,0.77,0.77,0.77,0.77,1.277,0.334,1.12,0.910333333,-1.466,-2.818,-2.137,-2.140333333,14.15901033,-26.2521382,1.065427614,-5.051393567,0.521460449,4101.8
215,NY9225SW,CA45,2/24/04,3/2/04,2/27/04,0.77,-0.11,0.77,0.476666667,0.334,-0.341,-0.085,-0.030666667,-2.818,-0.908,-3.13,-2.285333333,10.74404767,-52.51498087,0.978422199,-7.907378567,0.492618514,5611.6
216,NZ0296SW,CA45,3/23/04,3/30/04,3/26/04,-0.11,-0.11,-0.11,-0.11,-0.598,1.517,0.289,0.402666667,-1.603,-0.831,-0.203,-0.879,10.77202373,-44.06669253,1.045133963,-6.854839533,0.322355394,1579.7
217,NZ1094SW,CA45,4/13/04,4/20/04,4/16/04,-1.91,-1.91,-1.91,-1.91,0.21,-0.693,-0.189,-0.224,0.429,-1.255,0.657,-0.056333333,11.98534967,-36.24217887,0.905375613,-6.028441067,0.463994612,1381.6
218,NZ6956SW,CA45,9/14/04,9/21/04,9/17/04,-0.31,-0.31,-0.31,-0.31,0.899,-0.708,0.681,0.290666667,1.625,0.197,1.469,1.097,19.55710367,-63.7172022,1.046393329,-10.40928823,0.323365119,360
219,NZ8050SW,CA45,10/12/04,10/19/04,10/15/04,-0.42,-0.42,-0.42,-0.42,0.362,-1.576,-1.625,-0.946333333,-0.578,-2.04,-1.05,-1.222666667,16.95115393,-49.97422447,0.91527373,-8.3656723,0.369845914,2921.8
220,NZ8323SW,CA45,10/19/04,10/26/04,10/22/04,-0.42,-0.42,-0.42,-0.42,-1.576,-0.789,-1.132,-1.165666667,-2.04,-1.123,-0.289,-1.150666667,17.26802027,-53.27026267,0.991183636,-8.817285367,0.262885907,2780.1
221,NZ8881SW,CA45,11/2/04,11/9/04,11/5/04,-1.06,-1.06,-1.06,-1.06,0.29,-0.084,-0.194,0.004,1.097,1.149,1.244,1.163333333,1.1461362,-98.31676113,1.018096754,-12.43286217,0.426168981,256.9
222,NZ9116SW,CA45,11/9/04,11/16/04,11/12/04,-1.06,-1.06,-1.06,-1.06,-0.084,0.423,0.095,0.144666667,1.149,1.66,1.264,1.357666667,13.40025213,-35.52741027,4.48235,-6.1159578,3.083348,1933
223,NZ9640SW,CA45,11/23/04,11/30/04,11/26/04,-1.06,-1.06,-1.06,-1.06,0.275,-0.38,0.097,-0.002666667,-0.625,0.451,-0.617,-0.263666667,12.3710342,-35.7148642,1.287769001,-6.0107373,0.303970393,1160.1
