Year,Month,Day,Daily PNA Value
1953,4,30,1.049
1953,5,1,0.534
1953,5,2,0.551
1953,5,3,0.579
1953,5,4,0.591
1953,5,5,0.339
1953,5,6,0.247
1953,5,7,0.400
1953,5,8,0.242
1953,5,9,-0.136
1953,5,10,0.210
1953,5,11,0.844
1953,5,12,0.986
1953,5,13,1.026
1953,5,14,1.377
1953,5,15,1.716
1953,5,16,1.523
1953,5,17,1.430
1953,5,18,1.404
1953,5,19,1.183
1953,5,20,0.592
1953,5,21,0.214
1953,5,22,0.249
1953,5,23,0.345
1953,5,24,0.105
1953,5,25,0.047
1953,5,26,0.096
1953,5,27,0.239
1953,5,28,0.181
1953,5,29,-0.090
1953,5,30,0.146
1953,5,31,0.683
1953,6,1,0.641
1953,6,2,0.773
1953,6,3,0.805
1953,6,4,0.406
1953,6,5,0.022
1953,6,6,-0.331
1953,6,7,-0.421
1953,6,8,-0.801
1953,6,9,-0.609
1953,6,10,-0.135
1953,6,11,0.519
1953,6,12,0.908
1953,6,13,0.726
1953,6,14,0.284
1953,6,15,0.161
1953,6,16,0.020
1953,6,17,-0.733
1953,6,18,-1.668
1953,6,19,-1.803
1953,6,20,-1.637
1953,6,21,-1.785
1953,6,22,-1.793
1953,6,23,-1.724
1953,6,24,-1.942
1953,6,25,-1.963
1953,6,26,-1.521
1953,6,27,-1.837
1953,6,28,-2.430
1953,6,29,-2.200
1953,6,30,-1.363
1953,7,1,-0.799
1953,7,2,-0.709
1953,7,3,-0.684
1953,7,4,-0.171
1953,7,5,0.170
1953,7,6,0.551
1953,7,7,0.798
1953,7,8,0.693
1953,7,9,0.549
1953,7,10,0.685
1953,7,11,1.086
1953,7,12,0.905
1953,7,13,0.486
1953,7,14,0.632
1953,7,15,0.695
1953,7,16,-0.013
1953,7,17,-0.883
1953,7,18,-1.315
1953,7,19,-1.207
1953,7,20,-1.138
1953,7,21,-0.721
1953,7,22,-0.511
1953,7,23,-0.532
1953,7,24,-0.505
1953,7,25,-0.249
1953,7,26,0.243
1953,7,27,0.830
1953,7,28,0.781
1953,7,29,0.238
1953,7,30,0.360
1953,7,31,0.491
1953,8,1,0.370
1953,8,2,-0.262
1953,8,3,-0.848
1953,8,4,-1.075
1953,8,5,-1.302
1953,8,6,-1.202
1953,8,7,-0.839
1953,8,8,-0.384
1953,8,9,-0.150
1953,8,10,-0.388
1953,8,11,-0.662
1953,8,12,-0.663
1953,8,13,-0.515
1953,8,14,-0.571
1953,8,15,-0.515
1953,8,16,-0.470
1953,8,17,-0.550
1953,8,18,-0.303
1953,8,19,0.117
1953,8,20,0.782
1953,8,21,1.020
1953,8,22,0.775
1953,8,23,0.512
1953,8,24,-0.141
1953,8,25,-0.456
1953,8,26,-0.660
1953,8,27,-0.701
1953,8,28,-0.727
1953,8,29,-1.040
1953,8,30,-1.187
1953,8,31,-0.866
1953,9,1,-0.429
1953,9,2,-0.057
1953,9,3,-0.363
1953,9,4,-0.396
1953,9,5,-0.454
1953,9,6,-0.550
1953,9,7,-0.187
1953,9,8,0.276
1953,9,9,0.477
1953,9,10,0.310
1953,9,11,0.234
1953,9,12,0.222
1953,9,13,0.331
1953,9,14,0.336
1953,9,15,0.184
1953,9,16,0.198
1953,9,17,-0.041
1953,9,18,-0.185
1953,9,19,0.197
1953,9,20,0.144
1953,9,21,-0.456
1953,9,22,-1.122
1953,9,23,-0.370
1953,9,24,0.405
1953,9,25,0.155
1953,9,26,-0.420
1953,9,27,-0.987
1953,9,28,-0.847
1953,9,29,-0.568
1953,9,30,-0.202
1953,10,1,-0.439
1953,10,2,0.360
1953,10,3,1.158
1953,10,4,1.508
1953,10,5,2.226
1953,10,6,2.502
1953,10,7,2.116
1953,10,8,2.057
1953,10,9,2.043
1953,10,10,2.214
1953,10,11,2.196
1953,10,12,1.822
1953,10,13,1.597
1953,10,14,1.231
1953,10,15,1.285
1953,10,16,1.452
1953,10,17,1.193
1953,10,18,0.832
1953,10,19,0.826
1953,10,20,0.432
1953,10,21,0.222
1953,10,22,0.332
1953,10,23,0.117
1953,10,24,0.094
1953,10,25,0.051
1953,10,26,0.236
1953,10,27,0.051
1953,10,28,-0.048
1953,10,29,0.157
1953,10,30,0.416
1953,10,31,0.484
1953,11,1,0.239
1953,11,2,0.043
1953,11,3,0.087
1953,11,4,0.621
1953,11,5,0.585
1953,11,6,0.237
1953,11,7,0.374
1953,11,8,0.610
1953,11,9,0.789
1953,11,10,0.942
1953,11,11,0.938
1953,11,12,0.878
1953,11,13,0.908
1953,11,14,1.079
1953,11,15,1.022
1953,11,16,0.549
1953,11,17,0.284
1953,11,18,0.292
1953,11,19,0.622
1953,11,20,1.182
1953,11,21,1.424
1953,11,22,1.352
1953,11,23,1.023
1953,11,24,1.041
1953,11,25,1.449
1953,11,26,1.355
1953,11,27,1.099
1953,11,28,1.080
1953,11,29,1.022
1953,11,30,0.796
1953,12,1,0.323
1953,12,2,0.124
1953,12,3,0.092
1953,12,4,0.015
1953,12,5,0.093
1953,12,6,0.250
1953,12,7,0.528
1953,12,8,0.955
1953,12,9,0.923
1953,12,10,0.932
1953,12,11,1.095
1953,12,12,0.881
1953,12,13,0.977
1953,12,14,0.983
1953,12,15,0.916
1953,12,16,1.115
1953,12,17,1.311
1953,12,18,1.350
1953,12,19,1.131
1953,12,20,0.786
1953,12,21,1.085
1953,12,22,1.433
1953,12,23,1.318
1953,12,24,1.062
1953,12,25,0.716
1953,12,26,0.378
1953,12,27,0.345
1953,12,28,0.082
1953,12,29,-0.148
1953,12,30,-0.280
1953,12,31,-0.447
1954,1,1,-0.555
1954,1,2,-0.667
1954,1,3,-0.803
1954,1,4,-0.876
1954,1,5,-0.615
1954,1,6,-0.355
1954,1,7,-0.268
1954,1,8,-0.288
1954,1,9,-0.345
1954,1,10,-0.281
1954,1,11,-0.207
1954,1,12,-0.360
1954,1,13,-0.746
1954,1,14,-1.161
1954,1,15,-1.146
1954,1,16,-0.995
1954,1,17,-0.811
1954,1,18,-1.086
1954,1,19,-1.188
1954,1,20,-1.052
1954,1,21,-0.854
1954,1,22,-0.747
1954,1,23,-0.848
1954,1,24,-1.340
1954,1,25,-1.509
1954,1,26,-1.220
1954,1,27,-0.540
1954,1,28,0.021
1954,1,29,0.251
1954,1,30,0.780
1954,1,31,1.090
1954,2,1,1.198
1954,2,2,1.408
1954,2,3,1.322
1954,2,4,1.266
1954,2,5,1.196
1954,2,6,1.032
1954,2,7,0.856
1954,2,8,0.841
1954,2,9,0.514
1954,2,10,0.423
1954,2,11,0.391
1954,2,12,-0.081
1954,2,13,-0.728
1954,2,14,-0.924
1954,2,15,-0.748
1954,2,16,-0.464
1954,2,17,-0.218
1954,2,18,-0.173
1954,2,19,0.012
1954,2,20,0.259
1954,2,21,0.379
1954,2,22,0.286
1954,2,23,0.302
1954,2,24,-0.064
1954,2,25,-0.632
1954,2,26,-1.014
1954,2,27,-1.004
1954,2,28,-1.002
1954,3,1,-0.530
1954,3,2,-0.420
1954,3,3,-0.742
1954,3,4,-0.764
1954,3,5,-0.856
1954,3,6,-1.077
1954,3,7,-1.029
1954,3,8,-0.575
1954,3,9,-0.291
1954,3,10,-0.172
1954,3,11,-0.249
1954,3,12,-0.193
1954,3,13,-0.109
1954,3,14,-0.224
1954,3,15,-0.189
1954,3,16,-0.189
1954,3,17,-0.219
1954,3,18,-0.104
1954,3,19,0.022
1954,3,20,0.020
1954,3,21,-0.011
1954,3,22,-0.231
1954,3,23,-0.797
1954,3,24,-0.923
1954,3,25,-1.034
1954,3,26,-1.310
1954,3,27,-1.546
1954,3,28,-1.672
1954,3,29,-1.750
1954,3,30,-1.952
1954,3,31,-2.216
1954,4,1,-2.265
1954,4,2,-2.145
1954,4,3,-2.115
1954,4,4,-2.259
1954,4,5,-2.342
1954,4,6,-2.079
1954,4,7,-1.706
1954,4,8,-1.359
1954,4,9,-1.153
1954,4,10,-0.905
1954,4,11,-0.650
1954,4,12,-0.503
1954,4,13,-0.668
1954,4,14,-0.700
1954,4,15,-0.708
1954,4,16,-0.659
1954,4,17,-0.878
1954,4,18,-1.094
1954,4,19,-1.135
1954,4,20,-0.985
1954,4,21,-0.872
1954,4,22,-1.041
1954,4,23,-1.148
1954,4,24,-1.222
1954,4,25,-1.357
1954,4,26,-1.312
1954,4,27,-1.099
1954,4,28,-0.843
1954,4,29,-0.627
1954,4,30,-0.605
1954,5,1,-0.201
1954,5,2,0.112
1954,5,3,-0.034
1954,5,4,0.084
1954,5,5,0.356
1954,5,6,0.647
1954,5,7,0.930
1954,5,8,1.232
1954,5,9,1.250
1954,5,10,1.400
1954,5,11,0.855
1954,5,12,0.210
1954,5,13,-0.123
1954,5,14,0.009
1954,5,15,0.331
1954,5,16,0.362
1954,5,17,0.263
1954,5,18,0.327
1954,5,19,0.167
1954,5,20,0.038
1954,5,21,0.062
1954,5,22,0.088
1954,5,23,0.352
1954,5,24,0.399
1954,5,25,0.221
1954,5,26,0.171
1954,5,27,0.188
1954,5,28,0.588
1954,5,29,0.694
1954,5,30,0.706
1954,5,31,0.911
1954,6,1,1.089
1954,6,2,1.428
1954,6,3,1.490
1954,6,4,1.334
1954,6,5,1.052
1954,6,6,0.811
1954,6,7,0.494
1954,6,8,0.523
1954,6,9,0.757
1954,6,10,0.693
1954,6,11,0.621
1954,6,12,0.526
1954,6,13,0.623
1954,6,14,0.808
1954,6,15,0.650
1954,6,16,0.163
1954,6,17,-0.137
1954,6,18,-0.268
1954,6,19,-0.611
1954,6,20,-0.824
1954,6,21,-1.059
1954,6,22,-1.140
1954,6,23,-1.228
1954,6,24,-1.220
1954,6,25,-1.302
1954,6,26,-1.224
1954,6,27,-1.061
1954,6,28,-1.114
1954,6,29,-0.805
1954,6,30,-0.511
1954,7,1,0.086
1954,7,2,0.623
1954,7,3,0.351
1954,7,4,0.082
1954,7,5,0.283
1954,7,6,0.587
1954,7,7,0.930
1954,7,8,1.031
1954,7,9,1.055
1954,7,10,0.857
1954,7,11,0.434
1954,7,12,-0.064
1954,7,13,-0.049
1954,7,14,0.322
1954,7,15,0.398
1954,7,16,0.532
1954,7,17,0.536
1954,7,18,0.342
1954,7,19,-0.391
1954,7,20,-0.848
1954,7,21,-0.936
1954,7,22,-1.288
1954,7,23,-1.615
1954,7,24,-1.768
1954,7,25,-1.018
1954,7,26,-0.347
1954,7,27,-0.365
1954,7,28,-0.897
1954,7,29,-1.661
1954,7,30,-1.263
1954,7,31,-0.734
1954,8,1,-0.720
1954,8,2,-0.917
1954,8,3,-0.659
1954,8,4,-0.174
1954,8,5,-0.133
1954,8,6,-0.740
1954,8,7,-0.844
1954,8,8,-0.410
1954,8,9,0.041
1954,8,10,0.174
1954,8,11,0.184
1954,8,12,0.233
1954,8,13,0.335
1954,8,14,0.438
1954,8,15,0.932
1954,8,16,1.100
1954,8,17,0.710
1954,8,18,0.325
1954,8,19,0.336
1954,8,20,0.063
1954,8,21,-0.006
1954,8,22,0.400
1954,8,23,1.053
1954,8,24,1.418
1954,8,25,0.956
1954,8,26,0.505
1954,8,27,0.407
1954,8,28,0.007
1954,8,29,-0.156
1954,8,30,0.019
1954,8,31,-0.066
1954,9,1,0.122
1954,9,2,0.547
1954,9,3,0.853
1954,9,4,0.662
1954,9,5,0.349
1954,9,6,0.225
1954,9,7,0.467
1954,9,8,0.358
1954,9,9,-0.144
1954,9,10,-0.223
1954,9,11,-0.256
1954,9,12,-0.209
1954,9,13,0.107
1954,9,14,0.487
1954,9,15,0.506
1954,9,16,0.578
1954,9,17,0.071
1954,9,18,-0.189
1954,9,19,-0.099
1954,9,20,-0.197
1954,9,21,-0.370
1954,9,22,-0.535
1954,9,23,-0.496
1954,9,24,-0.414
1954,9,25,-0.327
1954,9,26,-0.381
1954,9,27,-0.467
1954,9,28,-0.507
1954,9,29,-0.327
1954,9,30,-0.944
1954,10,1,-2.914
1954,10,2,-2.396
1954,10,3,-2.285
1954,10,4,-2.804
1954,10,5,-2.215
1954,10,6,-1.033
1954,10,7,0.179
1954,10,8,0.685
1954,10,9,1.113
1954,10,10,1.220
1954,10,11,0.646
1954,10,12,0.254
1954,10,13,0.128
1954,10,14,0.508
1954,10,15,0.985
1954,10,16,1.253
1954,10,17,1.363
1954,10,18,1.413
1954,10,19,1.416
1954,10,20,1.498
1954,10,21,1.396
1954,10,22,0.996
1954,10,23,0.776
1954,10,24,0.832
1954,10,25,0.705
1954,10,26,0.736
1954,10,27,0.348
1954,10,28,0.003
1954,10,29,-0.045
1954,10,30,-0.104
1954,10,31,0.118
1954,11,1,0.402
1954,11,2,0.607
1954,11,3,0.865
1954,11,4,1.126
1954,11,5,1.109
1954,11,6,0.931
1954,11,7,0.543
1954,11,8,0.410
1954,11,9,0.766
1954,11,10,0.641
1954,11,11,0.479
1954,11,12,0.408
1954,11,13,0.645
1954,11,14,0.990
1954,11,15,1.087
1954,11,16,1.182
1954,11,17,1.422
1954,11,18,1.573
1954,11,19,1.671
1954,11,20,1.663
1954,11,21,1.621
1954,11,22,1.361
1954,11,23,1.058
1954,11,24,1.068
1954,11,25,0.792
1954,11,26,0.204
1954,11,27,-0.329
1954,11,28,-0.655
1954,11,29,-1.292
1954,11,30,-1.558
1954,12,1,-1.555
1954,12,2,-1.419
1954,12,3,-1.148
1954,12,4,-1.039
1954,12,5,-0.900
1954,12,6,-1.021
1954,12,7,-1.112
1954,12,8,-0.902
1954,12,9,-0.371
1954,12,10,-0.129
1954,12,11,-0.027
1954,12,12,0.013
1954,12,13,-0.025
1954,12,14,0.163
1954,12,15,0.434
1954,12,16,0.757
1954,12,17,0.934
1954,12,18,1.100
1954,12,19,1.128
1954,12,20,0.781
1954,12,21,0.496
1954,12,22,0.168
1954,12,23,-0.257
1954,12,24,-0.344
1954,12,25,-0.439
1954,12,26,-0.528
1954,12,27,-0.347
1954,12,28,-0.189
1954,12,29,-0.097
1954,12,30,-0.038
1954,12,31,-0.082
1955,1,1,0.004
1955,1,2,0.112
1955,1,3,0.120
1955,1,4,-0.094
1955,1,5,-0.043
1955,1,6,0.138
1955,1,7,0.252
1955,1,8,0.123
1955,1,9,0.032
1955,1,10,-0.160
1955,1,11,-0.172
1955,1,12,-0.078
1955,1,13,0.115
1955,1,14,0.141
1955,1,15,-0.035
1955,1,16,-0.178
1955,1,17,-0.117
1955,1,18,-0.059
1955,1,19,0.066
1955,1,20,0.203
1955,1,21,0.303
1955,1,22,0.683
1955,1,23,0.786
1955,1,24,0.641
1955,1,25,0.446
1955,1,26,0.381
1955,1,27,0.399
1955,1,28,0.439
1955,1,29,0.461
1955,1,30,0.208
1955,1,31,-0.008
1955,2,1,-0.021
1955,2,2,-0.020
1955,2,3,-0.235
1955,2,4,-0.644
1955,2,5,-0.879
1955,2,6,-0.903
1955,2,7,-0.883
1955,2,8,-0.932
1955,2,9,-0.812
1955,2,10,-0.483
1955,2,11,-0.145
1955,2,12,-0.058
1955,2,13,0.046
1955,2,14,0.015
1955,2,15,-0.170
1955,2,16,-0.268
1955,2,17,-0.447
1955,2,18,-0.456
1955,2,19,-0.568
1955,2,20,-0.910
1955,2,21,-1.258
1955,2,22,-1.482
1955,2,23,-1.417
1955,2,24,-1.573
1955,2,25,-1.633
1955,2,26,-1.604
1955,2,27,-1.498
1955,2,28,-1.432
1955,3,1,-1.340
1955,3,2,-0.987
1955,3,3,-0.824
1955,3,4,-0.757
1955,3,5,-0.750
1955,3,6,-1.036
1955,3,7,-1.221
1955,3,8,-1.547
1955,3,9,-1.811
1955,3,10,-1.758
1955,3,11,-1.491
1955,3,12,-1.060
1955,3,13,-0.708
1955,3,14,-0.773
1955,3,15,-1.053
1955,3,16,-1.421
1955,3,17,-1.557
1955,3,18,-1.877
1955,3,19,-2.025
1955,3,20,-1.883
1955,3,21,-1.443
1955,3,22,-1.075
1955,3,23,-0.897
1955,3,24,-0.723
1955,3,25,-0.132
1955,3,26,0.584
1955,3,27,0.776
1955,3,28,0.641
1955,3,29,0.673
1955,3,30,0.482
1955,3,31,0.249
1955,4,1,0.135
1955,4,2,-0.021
1955,4,3,0.232
1955,4,4,0.479
1955,4,5,0.487
1955,4,6,0.254
1955,4,7,0.131
1955,4,8,0.050
1955,4,9,0.093
1955,4,10,0.001
1955,4,11,-0.182
1955,4,12,-0.041
1955,4,13,-0.224
1955,4,14,-0.540
1955,4,15,-0.891
1955,4,16,-0.925
1955,4,17,-0.726
1955,4,18,-0.320
1955,4,19,0.025
1955,4,20,0.039
1955,4,21,-0.212
1955,4,22,-0.375
1955,4,23,-0.346
1955,4,24,-0.548
1955,4,25,-0.428
1955,4,26,-0.146
1955,4,27,0.230
1955,4,28,0.471
1955,4,29,0.292
1955,4,30,0.155
1955,5,1,0.271
1955,5,2,0.316
1955,5,3,0.229
1955,5,4,0.330
1955,5,5,0.334
1955,5,6,0.255
1955,5,7,0.005
1955,5,8,-0.145
1955,5,9,-0.107
1955,5,10,-0.177
1955,5,11,-0.105
1955,5,12,-0.106
1955,5,13,0.055
1955,5,14,-0.338
1955,5,15,-0.415
1955,5,16,-0.083
1955,5,17,0.016
1955,5,18,-0.078
1955,5,19,0.104
1955,5,20,0.179
1955,5,21,0.006
1955,5,22,-0.197
1955,5,23,-0.601
1955,5,24,-0.875
1955,5,25,-0.899
1955,5,26,-0.840
1955,5,27,-0.640
1955,5,28,-0.347
1955,5,29,-0.219
1955,5,30,-0.188
1955,5,31,-0.320
1955,6,1,-0.521
1955,6,2,-0.535
1955,6,3,-0.423
1955,6,4,-0.846
1955,6,5,-1.339
1955,6,6,-1.469
1955,6,7,-1.002
1955,6,8,-0.213
1955,6,9,0.119
1955,6,10,0.200
1955,6,11,0.194
1955,6,12,-0.160
1955,6,13,-0.316
1955,6,14,-0.438
1955,6,15,-0.530
1955,6,16,-0.716
1955,6,17,-0.731
1955,6,18,-0.532
1955,6,19,-0.146
1955,6,20,0.007
1955,6,21,0.179
1955,6,22,0.664
1955,6,23,1.443
1955,6,24,1.493
1955,6,25,1.369
1955,6,26,1.521
1955,6,27,1.324
1955,6,28,0.743
1955,6,29,0.122
1955,6,30,-0.123
1955,7,1,-0.290
1955,7,2,-0.385
1955,7,3,-0.295
1955,7,4,-0.324
1955,7,5,-0.332
1955,7,6,-0.307
1955,7,7,-0.900
1955,7,8,-1.131
1955,7,9,-0.990
1955,7,10,-1.032
1955,7,11,-0.958
1955,7,12,-0.375
1955,7,13,-0.066
1955,7,14,0.074
1955,7,15,-0.232
1955,7,16,-0.711
1955,7,17,-1.007
1955,7,18,-0.880
1955,7,19,-0.694
1955,7,20,-0.427
1955,7,21,-0.326
1955,7,22,-0.309
1955,7,23,-0.003
1955,7,24,0.087
1955,7,25,-0.138
1955,7,26,0.143
1955,7,27,0.387
1955,7,28,0.407
1955,7,29,-0.147
1955,7,30,-0.472
1955,7,31,-0.245
1955,8,1,-0.218
1955,8,2,-0.124
1955,8,3,-0.071
1955,8,4,0.145
1955,8,5,0.467
1955,8,6,0.609
1955,8,7,0.628
1955,8,8,0.364
1955,8,9,-0.063
1955,8,10,-0.328
1955,8,11,-0.259
1955,8,12,-0.099
1955,8,13,-0.170
1955,8,14,-0.200
1955,8,15,-0.222
1955,8,16,-0.362
1955,8,17,-0.534
1955,8,18,-0.900
1955,8,19,-1.025
1955,8,20,-0.991
1955,8,21,-1.135
1955,8,22,-0.980
1955,8,23,-0.617
1955,8,24,-0.654
1955,8,25,-0.896
1955,8,26,-0.645
1955,8,27,-0.636
1955,8,28,-0.922
1955,8,29,-0.850
1955,8,30,-0.620
1955,8,31,-0.326
1955,9,1,-0.022
1955,9,2,-0.204
1955,9,3,-0.187
1955,9,4,0.056
1955,9,5,0.288
1955,9,6,0.427
1955,9,7,0.284
1955,9,8,0.490
1955,9,9,0.658
1955,9,10,0.454
1955,9,11,0.276
1955,9,12,0.302
1955,9,13,0.707
1955,9,14,0.776
1955,9,15,0.177
1955,9,16,-0.058
1955,9,17,0.039
1955,9,18,0.209
1955,9,19,-0.058
1955,9,20,-0.360
1955,9,21,-0.836
1955,9,22,-0.976
1955,9,23,-1.322
1955,9,24,-1.755
1955,9,25,-2.212
1955,9,26,-1.910
1955,9,27,-1.480
1955,9,28,-0.842
1955,9,29,-0.123
1955,9,30,-0.061
1955,10,1,-1.149
1955,10,2,-0.812
1955,10,3,0.015
1955,10,4,0.371
1955,10,5,0.570
1955,10,6,0.790
1955,10,7,0.920
1955,10,8,0.685
1955,10,9,0.465
1955,10,10,0.595
1955,10,11,0.684
1955,10,12,0.748
1955,10,13,0.614
1955,10,14,0.859
1955,10,15,0.386
1955,10,16,0.202
1955,10,17,0.424
1955,10,18,0.265
1955,10,19,0.035
1955,10,20,0.107
1955,10,21,0.201
1955,10,22,0.524
1955,10,23,0.771
1955,10,24,0.601
1955,10,25,0.211
1955,10,26,-0.013
1955,10,27,-0.161
1955,10,28,-0.613
1955,10,29,-0.881
1955,10,30,-1.317
1955,10,31,-1.332
1955,11,1,-1.134
1955,11,2,-0.834
1955,11,3,-0.619
1955,11,4,-0.239
1955,11,5,-0.127
1955,11,6,0.148
1955,11,7,0.515
1955,11,8,0.547
1955,11,9,-0.044
1955,11,10,-0.817
1955,11,11,-1.247
1955,11,12,-1.449
1955,11,13,-1.590
1955,11,14,-1.398
1955,11,15,-0.972
1955,11,16,-1.037
1955,11,17,-1.187
1955,11,18,-1.112
1955,11,19,-0.894
1955,11,20,-0.935
1955,11,21,-0.914
1955,11,22,-0.846
1955,11,23,-0.646
1955,11,24,-0.323
1955,11,25,-0.009
1955,11,26,0.167
1955,11,27,0.492
1955,11,28,0.684
1955,11,29,0.634
1955,11,30,0.259
1955,12,1,-0.254
1955,12,2,-0.533
1955,12,3,-0.289
1955,12,4,0.142
1955,12,5,0.299
1955,12,6,-0.035
1955,12,7,-0.139
1955,12,8,0.208
1955,12,9,0.273
1955,12,10,0.276
1955,12,11,0.406
1955,12,12,0.136
1955,12,13,-0.366
1955,12,14,-0.855
1955,12,15,-1.303
1955,12,16,-1.899
1955,12,17,-2.412
1955,12,18,-2.590
1955,12,19,-2.400
1955,12,20,-2.126
1955,12,21,-2.201
1955,12,22,-2.302
1955,12,23,-2.615
1955,12,24,-2.683
1955,12,25,-2.185
1955,12,26,-1.751
1955,12,27,-1.482
1955,12,28,-1.434
1955,12,29,-1.111
1955,12,30,-0.636
1955,12,31,-0.564
1956,1,1,-0.920
1956,1,2,-1.107
1956,1,3,-1.147
1956,1,4,-1.234
1956,1,5,-1.389
1956,1,6,-1.558
1956,1,7,-1.749
1956,1,8,-1.924
1956,1,9,-1.984
1956,1,10,-1.672
1956,1,11,-1.397
1956,1,12,-1.196
1956,1,13,-1.185
1956,1,14,-0.982
1956,1,15,-0.593
1956,1,16,-0.395
1956,1,17,-0.160
1956,1,18,-0.018
1956,1,19,-0.153
1956,1,20,-0.263
1956,1,21,-0.419
1956,1,22,-0.617
1956,1,23,-0.932
1956,1,24,-0.977
1956,1,25,-0.854
1956,1,26,-0.559
1956,1,27,-0.277
1956,1,28,-0.060
1956,1,29,-0.058
1956,1,30,0.120
1956,1,31,0.312
1956,2,1,0.484
1956,2,2,0.792
1956,2,3,0.999
1956,2,4,0.903
1956,2,5,0.621
1956,2,6,0.593
1956,2,7,0.607
1956,2,8,0.722
1956,2,9,0.642
1956,2,10,0.549
1956,2,11,0.438
1956,2,12,0.066
1956,2,13,-0.305
1956,2,14,-0.542
1956,2,15,-0.688
1956,2,16,-1.008
1956,2,17,-1.517
1956,2,18,-1.987
1956,2,19,-1.913
1956,2,20,-1.366
1956,2,21,-0.899
1956,2,22,-0.782
1956,2,23,-1.003
1956,2,24,-1.238
1956,2,25,-1.092
1956,2,26,-0.580
1956,2,27,-0.247
1956,2,28,-0.149
1956,2,29,-0.194
1956,3,1,-0.671
1956,3,2,-0.737
1956,3,3,-0.744
1956,3,4,-0.807
1956,3,5,-0.842
1956,3,6,-0.680
1956,3,7,-0.566
1956,3,8,-0.702
1956,3,9,-0.676
1956,3,10,-0.384
1956,3,11,-0.227
1956,3,12,-0.467
1956,3,13,-0.619
1956,3,14,-0.519
1956,3,15,-0.666
1956,3,16,-0.597
1956,3,17,-0.283
1956,3,18,0.186
1956,3,19,0.390
1956,3,20,0.436
1956,3,21,0.550
1956,3,22,0.597
1956,3,23,0.425
1956,3,24,0.230
1956,3,25,0.155
1956,3,26,0.124
1956,3,27,0.206
1956,3,28,0.183
1956,3,29,-0.058
1956,3,30,-0.326
1956,3,31,-0.394
1956,4,1,-0.229
1956,4,2,-0.169
1956,4,3,-0.432
1956,4,4,-0.851
1956,4,5,-1.100
1956,4,6,-0.740
1956,4,7,-0.268
1956,4,8,0.470
1956,4,9,0.962
1956,4,10,0.975
1956,4,11,0.976
1956,4,12,0.772
1956,4,13,0.633
1956,4,14,0.779
1956,4,15,0.816
1956,4,16,0.708
1956,4,17,0.645
1956,4,18,0.588
1956,4,19,0.476
1956,4,20,0.537
1956,4,21,0.532
1956,4,22,0.556
1956,4,23,0.176
1956,4,24,-0.485
1956,4,25,-0.786
1956,4,26,-0.955
1956,4,27,-0.801
1956,4,28,-0.286
1956,4,29,0.111
1956,4,30,0.169
1956,5,1,0.094
1956,5,2,-0.009
1956,5,3,0.081
1956,5,4,0.253
1956,5,5,0.429
1956,5,6,0.293
1956,5,7,0.102
1956,5,8,-0.193
1956,5,9,-0.607
1956,5,10,-0.962
1956,5,11,-1.095
1956,5,12,-1.087
1956,5,13,-0.990
1956,5,14,-0.999
1956,5,15,-0.562
1956,5,16,-0.249
1956,5,17,0.001
1956,5,18,0.180
1956,5,19,0.533
1956,5,20,0.390
1956,5,21,0.034
1956,5,22,-0.029
1956,5,23,0.348
1956,5,24,0.414
1956,5,25,0.155
1956,5,26,-0.105
1956,5,27,0.056
1956,5,28,0.402
1956,5,29,0.679
1956,5,30,0.450
1956,5,31,0.304
1956,6,1,0.323
1956,6,2,0.368
1956,6,3,0.402
1956,6,4,-0.003
1956,6,5,-0.465
1956,6,6,-0.714
1956,6,7,-0.680
1956,6,8,-0.455
1956,6,9,-0.044
1956,6,10,0.070
1956,6,11,0.321
1956,6,12,0.232
1956,6,13,0.027
1956,6,14,0.236
1956,6,15,0.289
1956,6,16,-0.078
1956,6,17,-0.124
1956,6,18,-0.029
1956,6,19,0.054
1956,6,20,0.083
1956,6,21,0.222
1956,6,22,-0.013
1956,6,23,-0.285
1956,6,24,-0.413
1956,6,25,-0.286
1956,6,26,-0.613
1956,6,27,-0.762
1956,6,28,-1.056
1956,6,29,-1.366
1956,6,30,-1.405
1956,7,1,-1.273
1956,7,2,-1.102
1956,7,3,-0.726
1956,7,4,-0.358
1956,7,5,0.069
1956,7,6,-0.283
1956,7,7,-0.219
1956,7,8,-0.136
1956,7,9,0.040
1956,7,10,0.365
1956,7,11,0.073
1956,7,12,-0.450
1956,7,13,-0.402
1956,7,14,-0.062
1956,7,15,0.104
1956,7,16,-0.572
1956,7,17,-1.446
1956,7,18,-1.380
1956,7,19,-0.978
1956,7,20,-0.644
1956,7,21,-0.673
1956,7,22,-0.836
1956,7,23,-1.014
1956,7,24,-1.603
1956,7,25,-1.907
1956,7,26,-1.702
1956,7,27,-1.290
1956,7,28,-1.420
1956,7,29,-2.008
1956,7,30,-2.195
1956,7,31,-1.767
1956,8,1,-1.478
1956,8,2,-1.483
1956,8,3,-1.804
1956,8,4,-1.545
1956,8,5,-1.341
1956,8,6,-1.251
1956,8,7,-1.047
1956,8,8,-0.802
1956,8,9,-0.814
1956,8,10,-0.678
1956,8,11,-0.279
1956,8,12,-0.149
1956,8,13,0.052
1956,8,14,0.227
1956,8,15,0.643
1956,8,16,0.832
1956,8,17,0.973
1956,8,18,1.202
1956,8,19,1.496
1956,8,20,1.201
1956,8,21,0.508
1956,8,22,-0.049
