Year,Month,Day,Daily AO Value
1953,4,16,-2.617
1953,4,17,-2.647
1953,4,18,-2.063
1953,4,19,-0.967
1953,4,20,-0.023
1953,4,21,0.038
1953,4,22,-0.678
1953,4,23,-1.022
1953,4,24,-1.272
1953,4,25,-1.742
1953,4,26,-2.044
1953,4,27,-1.968
1953,4,28,-1.434
1953,4,29,-1.238
1953,4,30,-1.553
1953,5,1,-1.597
1953,5,2,-1.272
1953,5,3,-0.841
1953,5,4,-0.573
1953,5,5,-0.033
1953,5,6,0.088
1953,5,7,-0.123
1953,5,8,-0.588
1953,5,9,-1.391
1953,5,10,-2.063
1953,5,11,-2.231
1953,5,12,-1.714
1953,5,13,-1.425
1953,5,14,-1.239
1953,5,15,-0.978
1953,5,16,-0.580
1953,5,17,-0.501
1953,5,18,-0.648
1953,5,19,-0.933
1953,5,20,-1.220
1953,5,21,-1.112
1953,5,22,-0.726
1953,5,23,-0.071
1953,5,24,-0.048
1953,5,25,-0.017
1953,5,26,0.662
1953,5,27,1.228
1953,5,28,1.556
1953,5,29,1.644
1953,5,30,0.598
1953,5,31,-0.661
1953,6,1,-1.322
1953,6,2,-1.258
1953,6,3,-0.993
1953,6,4,-0.806
1953,6,5,-0.478
1953,6,6,0.149
1953,6,7,0.510
1953,6,8,0.358
1953,6,9,0.090
1953,6,10,-0.016
1953,6,11,0.410
1953,6,12,0.550
1953,6,13,0.306
1953,6,14,-0.012
1953,6,15,-0.055
1953,6,16,0.538
1953,6,17,1.419
1953,6,18,1.346
1953,6,19,1.126
1953,6,20,0.677
1953,6,21,0.478
1953,6,22,0.433
1953,6,23,0.245
1953,6,24,-0.171
1953,6,25,-0.463
1953,6,26,-0.723
1953,6,27,-0.459
1953,6,28,-0.362
1953,6,29,-0.391
1953,6,30,-0.475
1953,7,1,-0.526
1953,7,2,-0.588
1953,7,3,-0.597
1953,7,4,-0.286
1953,7,5,0.140
1953,7,6,0.389
1953,7,7,0.446
1953,7,8,0.251
1953,7,9,0.400
1953,7,10,0.633
1953,7,11,0.539
1953,7,12,0.555
1953,7,13,0.521
1953,7,14,0.494
1953,7,15,0.568
1953,7,16,0.481
1953,7,17,0.436
1953,7,18,0.371
1953,7,19,0.305
1953,7,20,0.250
1953,7,21,0.162
1953,7,22,0.194
1953,7,23,0.564
1953,7,24,0.411
1953,7,25,0.407
1953,7,26,0.705
1953,7,27,0.919
1953,7,28,0.860
1953,7,29,0.631
1953,7,30,0.402
1953,7,31,-0.079
1953,8,1,-0.403
1953,8,2,0.020
1953,8,3,0.868
1953,8,4,1.503
1953,8,5,1.444
1953,8,6,0.842
1953,8,7,0.492
1953,8,8,0.756
1953,8,9,1.156
1953,8,10,1.237
1953,8,11,1.071
1953,8,12,0.790
1953,8,13,0.191
1953,8,14,-0.345
1953,8,15,-0.474
1953,8,16,-0.953
1953,8,17,-1.232
1953,8,18,-0.933
1953,8,19,-0.455
1953,8,20,-0.465
1953,8,21,-0.685
1953,8,22,-0.738
1953,8,23,-0.556
1953,8,24,-0.442
1953,8,25,-0.441
1953,8,26,-0.214
1953,8,27,0.251
1953,8,28,0.295
1953,8,29,0.164
1953,8,30,-0.120
1953,8,31,-0.086
1953,9,1,0.051
1953,9,2,0.162
1953,9,3,0.004
1953,9,4,0.091
1953,9,5,0.177
1953,9,6,0.289
1953,9,7,0.772
1953,9,8,0.968
1953,9,9,0.790
1953,9,10,0.698
1953,9,11,0.388
1953,9,12,0.450
1953,9,13,0.518
1953,9,14,0.107
1953,9,15,-0.325
1953,9,16,-0.173
1953,9,17,0.470
1953,9,18,1.025
1953,9,19,1.236
1953,9,20,1.269
1953,9,21,0.992
1953,9,22,0.233
1953,9,23,0.505
1953,9,24,1.155
1953,9,25,1.493
1953,9,26,1.838
1953,9,27,1.549
1953,9,28,1.069
1953,9,29,0.577
1953,9,30,0.761
1953,10,1,0.746
1953,10,2,-0.524
1953,10,3,-1.522
1953,10,4,-1.421
1953,10,5,-1.260
1953,10,6,-0.959
1953,10,7,-1.060
1953,10,8,-0.763
1953,10,9,0.000
1953,10,10,0.211
1953,10,11,-0.301
1953,10,12,-0.871
1953,10,13,-0.781
1953,10,14,0.160
1953,10,15,0.456
1953,10,16,0.186
1953,10,17,-0.400
1953,10,18,-0.516
1953,10,19,-0.315
1953,10,20,0.369
1953,10,21,0.234
1953,10,22,-0.070
1953,10,23,-0.084
1953,10,24,0.108
1953,10,25,0.501
1953,10,26,0.566
1953,10,27,0.002
1953,10,28,-0.013
1953,10,29,0.159
1953,10,30,0.399
1953,10,31,0.944
1953,11,1,0.648
1953,11,2,0.229
1953,11,3,-0.309
1953,11,4,-0.544
1953,11,5,-0.021
1953,11,6,0.708
1953,11,7,1.291
1953,11,8,1.373
1953,11,9,1.096
1953,11,10,0.423
1953,11,11,-0.014
1953,11,12,-0.246
1953,11,13,-0.336
1953,11,14,-0.299
1953,11,15,0.290
1953,11,16,0.708
1953,11,17,0.339
1953,11,18,0.070
1953,11,19,-0.250
1953,11,20,-0.763
1953,11,21,-1.221
1953,11,22,-1.129
1953,11,23,-0.821
1953,11,24,-0.312
1953,11,25,0.364
1953,11,26,1.033
1953,11,27,1.259
1953,11,28,2.437
1953,11,29,2.400
1953,11,30,1.825
1953,12,1,2.176
1953,12,2,2.143
1953,12,3,1.569
1953,12,4,1.568
1953,12,5,1.948
1953,12,6,1.460
1953,12,7,0.784
1953,12,8,1.073
1953,12,9,1.972
1953,12,10,1.330
1953,12,11,0.431
1953,12,12,0.698
1953,12,13,0.357
1953,12,14,-0.331
1953,12,15,-1.484
1953,12,16,-1.907
1953,12,17,-1.346
1953,12,18,-1.108
1953,12,19,-0.530
1953,12,20,-0.083
1953,12,21,-0.265
1953,12,22,0.239
1953,12,23,0.528
1953,12,24,0.382
1953,12,25,1.212
1953,12,26,1.352
1953,12,27,0.843
1953,12,28,0.694
1953,12,29,0.649
1953,12,30,0.538
1953,12,31,0.308
1954,1,1,-0.229
1954,1,2,-0.539
1954,1,3,-0.346
1954,1,4,0.211
1954,1,5,0.297
1954,1,6,-0.156
1954,1,7,-1.032
1954,1,8,-1.257
1954,1,9,-0.894
1954,1,10,-0.418
1954,1,11,0.687
1954,1,12,2.247
1954,1,13,2.567
1954,1,14,2.609
1954,1,15,2.840
1954,1,16,1.972
1954,1,17,0.536
1954,1,18,0.205
1954,1,19,0.039
1954,1,20,-0.317
1954,1,21,-0.312
1954,1,22,-0.082
1954,1,23,0.201
1954,1,24,0.385
1954,1,25,-0.355
1954,1,26,-1.218
1954,1,27,-1.704
1954,1,28,-1.943
1954,1,29,-3.048
1954,1,30,-3.495
1954,1,31,-1.885
1954,2,1,-1.332
1954,2,2,-1.244
1954,2,3,-0.302
1954,2,4,-0.383
1954,2,5,-0.463
1954,2,6,0.095
1954,2,7,0.872
1954,2,8,0.760
1954,2,9,-0.274
1954,2,10,-1.655
1954,2,11,-1.844
1954,2,12,-1.384
1954,2,13,-1.297
1954,2,14,-1.183
1954,2,15,-1.124
1954,2,16,-0.670
1954,2,17,-0.317
1954,2,18,-0.091
1954,2,19,0.026
1954,2,20,0.595
1954,2,21,1.309
1954,2,22,1.505
1954,2,23,1.339
1954,2,24,1.828
1954,2,25,1.609
1954,2,26,0.157
1954,2,27,-0.933
1954,2,28,-0.487
1954,3,1,-0.584
1954,3,2,-0.602
1954,3,3,-0.554
1954,3,4,-0.244
1954,3,5,0.307
1954,3,6,0.306
1954,3,7,0.068
1954,3,8,0.164
1954,3,9,-0.391
1954,3,10,-0.530
1954,3,11,-0.524
1954,3,12,-0.680
1954,3,13,-0.448
1954,3,14,-0.339
1954,3,15,-0.139
1954,3,16,0.448
1954,3,17,0.653
1954,3,18,0.843
1954,3,19,1.628
1954,3,20,2.356
1954,3,21,2.378
1954,3,22,2.073
1954,3,23,1.752
1954,3,24,1.810
1954,3,25,1.178
1954,3,26,0.279
1954,3,27,0.184
1954,3,28,0.555
1954,3,29,0.618
1954,3,30,0.547
1954,3,31,1.110
1954,4,1,1.480
1954,4,2,1.746
1954,4,3,1.839
1954,4,4,1.589
1954,4,5,1.588
1954,4,6,1.759
1954,4,7,1.577
1954,4,8,1.258
1954,4,9,1.632
1954,4,10,2.063
1954,4,11,2.342
1954,4,12,2.166
1954,4,13,2.150
1954,4,14,1.701
1954,4,15,0.177
1954,4,16,-0.491
1954,4,17,-0.572
1954,4,18,-0.384
1954,4,19,-0.799
1954,4,20,-0.520
1954,4,21,0.086
1954,4,22,-0.061
1954,4,23,-0.404
1954,4,24,-0.625
1954,4,25,-0.410
1954,4,26,-0.467
1954,4,27,-0.939
1954,4,28,-1.216
1954,4,29,-1.438
1954,4,30,-2.028
1954,5,1,-2.506
1954,5,2,-2.364
1954,5,3,-2.393
1954,5,4,-2.373
1954,5,5,-2.376
1954,5,6,-2.636
1954,5,7,-2.956
1954,5,8,-3.402
1954,5,9,-3.330
1954,5,10,-2.727
1954,5,11,-2.451
1954,5,12,-2.025
1954,5,13,-1.447
1954,5,14,-1.397
1954,5,15,-1.348
1954,5,16,-1.092
1954,5,17,-0.888
1954,5,18,-1.005
1954,5,19,-1.101
1954,5,20,-1.036
1954,5,21,-0.947
1954,5,22,-0.580
1954,5,23,-0.712
1954,5,24,-0.978
1954,5,25,-0.801
1954,5,26,-0.990
1954,5,27,-1.021
1954,5,28,-0.728
1954,5,29,-0.664
1954,5,30,-0.701
1954,5,31,-0.539
1954,6,1,-0.389
1954,6,2,-0.328
1954,6,3,-0.789
1954,6,4,-0.850
1954,6,5,-0.997
1954,6,6,-1.172
1954,6,7,-1.541
1954,6,8,-1.795
1954,6,9,-1.287
1954,6,10,-0.736
1954,6,11,-0.967
1954,6,12,-1.242
1954,6,13,-0.943
1954,6,14,-0.560
1954,6,15,-0.312
1954,6,16,-0.127
1954,6,17,0.014
1954,6,18,0.168
1954,6,19,0.189
1954,6,20,0.608
1954,6,21,0.759
1954,6,22,1.096
1954,6,23,1.392
1954,6,24,1.292
1954,6,25,0.800
1954,6,26,-0.052
1954,6,27,-0.527
1954,6,28,-0.223
1954,6,29,0.226
1954,6,30,0.533
1954,7,1,0.892
1954,7,2,0.557
1954,7,3,0.060
1954,7,4,0.008
1954,7,5,-0.141
1954,7,6,-0.345
1954,7,7,-0.470
1954,7,8,-0.452
1954,7,9,-0.169
1954,7,10,0.132
1954,7,11,0.381
1954,7,12,0.953
1954,7,13,1.153
1954,7,14,0.885
1954,7,15,0.940
1954,7,16,1.334
1954,7,17,1.252
1954,7,18,1.000
1954,7,19,0.955
1954,7,20,0.660
1954,7,21,0.867
1954,7,22,0.800
1954,7,23,0.512
1954,7,24,0.060
1954,7,25,-0.024
1954,7,26,-0.295
1954,7,27,-0.549
1954,7,28,-0.377
1954,7,29,-0.119
1954,7,30,-0.078
1954,7,31,-0.191
1954,8,1,-0.600
1954,8,2,-0.806
1954,8,3,-0.372
1954,8,4,-0.385
1954,8,5,-0.540
1954,8,6,-0.930
1954,8,7,-1.121
1954,8,8,-0.898
1954,8,9,-0.744
1954,8,10,-0.454
1954,8,11,-0.539
1954,8,12,-0.735
1954,8,13,-0.867
1954,8,14,-0.642
1954,8,15,-0.536
1954,8,16,-0.771
1954,8,17,-0.911
1954,8,18,-0.721
1954,8,19,-0.187
1954,8,20,0.500
1954,8,21,0.336
1954,8,22,-0.816
1954,8,23,-1.076
1954,8,24,-0.130
1954,8,25,0.810
1954,8,26,1.059
1954,8,27,1.258
1954,8,28,1.673
1954,8,29,2.046
1954,8,30,1.952
1954,8,31,1.485
1954,9,1,0.819
1954,9,2,0.522
1954,9,3,0.868
1954,9,4,0.910
1954,9,5,0.454
1954,9,6,0.262
1954,9,7,-0.342
1954,9,8,-0.697
1954,9,9,-0.461
1954,9,10,0.038
1954,9,11,0.558
1954,9,12,0.809
1954,9,13,0.858
1954,9,14,1.203
1954,9,15,1.554
1954,9,16,1.675
1954,9,17,1.504
1954,9,18,0.987
1954,9,19,0.321
1954,9,20,-0.231
1954,9,21,-0.703
1954,9,22,-1.070
1954,9,23,-0.627
1954,9,24,0.152
1954,9,25,1.278
1954,9,26,0.955
1954,9,27,-0.162
1954,9,28,-0.819
1954,9,29,-0.997
1954,9,30,-0.895
1954,10,1,-1.207
1954,10,2,-1.307
1954,10,3,-0.738
1954,10,4,-0.455
1954,10,5,-1.002
1954,10,6,-2.027
1954,10,7,-1.866
1954,10,8,-0.219
1954,10,9,1.662
1954,10,10,2.557
1954,10,11,2.445
1954,10,12,1.858
1954,10,13,0.885
1954,10,14,0.119
1954,10,15,-0.493
1954,10,16,-1.394
1954,10,17,-0.456
1954,10,18,1.420
1954,10,19,2.737
1954,10,20,3.078
1954,10,21,2.638
1954,10,22,2.470
1954,10,23,2.066
1954,10,24,1.705
1954,10,25,1.107
1954,10,26,0.608
1954,10,27,0.613
1954,10,28,-0.029
1954,10,29,-0.281
1954,10,30,-0.166
1954,10,31,-1.008
1954,11,1,-0.761
1954,11,2,-0.218
1954,11,3,-0.348
1954,11,4,-0.908
1954,11,5,-0.472
1954,11,6,0.656
1954,11,7,1.208
1954,11,8,1.138
1954,11,9,0.542
1954,11,10,0.194
1954,11,11,0.205
1954,11,12,0.029
1954,11,13,-0.861
1954,11,14,-1.310
1954,11,15,-0.868
1954,11,16,-0.369
1954,11,17,-0.109
1954,11,18,-0.582
1954,11,19,-1.235
1954,11,20,-1.926
1954,11,21,-2.181
1954,11,22,-2.066
1954,11,23,-2.270
1954,11,24,-1.922
1954,11,25,-0.413
1954,11,26,1.216
1954,11,27,1.347
1954,11,28,1.236
1954,11,29,1.095
1954,11,30,0.450
1954,12,1,1.081
1954,12,2,2.750
1954,12,3,3.298
1954,12,4,2.607
1954,12,5,1.402
1954,12,6,1.146
1954,12,7,0.827
1954,12,8,-0.331
1954,12,9,-0.634
1954,12,10,0.362
1954,12,11,1.315
1954,12,12,1.135
1954,12,13,1.203
1954,12,14,1.019
1954,12,15,0.629
1954,12,16,0.743
1954,12,17,1.252
1954,12,18,1.413
1954,12,19,1.043
1954,12,20,1.775
1954,12,21,1.904
1954,12,22,0.884
1954,12,23,-0.777
1954,12,24,-1.260
1954,12,25,-0.677
1954,12,26,-0.368
1954,12,27,-0.785
1954,12,28,-1.240
1954,12,29,-1.721
1954,12,30,-1.728
1954,12,31,-1.748
1955,1,1,-1.999
1955,1,2,-2.356
1955,1,3,-2.482
1955,1,4,-3.064
1955,1,5,-2.971
1955,1,6,-2.303
1955,1,7,-2.259
1955,1,8,-2.628
1955,1,9,-2.098
1955,1,10,-1.315
1955,1,11,-0.632
1955,1,12,-0.339
1955,1,13,0.057
1955,1,14,-0.422
1955,1,15,-0.858
1955,1,16,-0.657
1955,1,17,-0.433
1955,1,18,-0.286
1955,1,19,-0.172
1955,1,20,-0.203
1955,1,21,-0.745
1955,1,22,-1.567
1955,1,23,-0.619
1955,1,24,0.342
1955,1,25,0.540
1955,1,26,0.045
1955,1,27,-0.240
1955,1,28,-0.782
1955,1,29,-1.139
1955,1,30,-1.280
1955,1,31,-1.909
1955,2,1,-2.696
1955,2,2,-2.472
1955,2,3,-1.732
1955,2,4,-1.067
1955,2,5,-0.831
1955,2,6,-0.945
1955,2,7,-0.381
1955,2,8,-0.486
1955,2,9,-1.668
1955,2,10,-2.576
1955,2,11,-2.956
1955,2,12,-3.025
1955,2,13,-2.556
1955,2,14,-1.936
1955,2,15,-1.500
1955,2,16,-1.935
1955,2,17,-2.276
1955,2,18,-1.682
1955,2,19,-0.896
1955,2,20,-0.471
1955,2,21,-0.523
1955,2,22,-0.723
1955,2,23,-0.656
1955,2,24,-0.656
1955,2,25,-1.375
1955,2,26,-1.557
1955,2,27,-1.347
1955,2,28,-0.731
1955,3,1,-0.945
1955,3,2,-1.388
1955,3,3,-2.002
1955,3,4,-2.096
1955,3,5,-2.276
1955,3,6,-2.035
1955,3,7,-2.156
1955,3,8,-1.815
1955,3,9,-0.105
1955,3,10,1.025
1955,3,11,0.866
1955,3,12,0.491
1955,3,13,0.470
1955,3,14,0.310
1955,3,15,-0.293
1955,3,16,-1.541
1955,3,17,-2.239
1955,3,18,-2.492
1955,3,19,-2.989
1955,3,20,-3.300
1955,3,21,-3.758
1955,3,22,-3.714
1955,3,23,-3.045
1955,3,24,-2.708
1955,3,25,-2.694
1955,3,26,-2.177
1955,3,27,-1.350
1955,3,28,-1.116
1955,3,29,-0.853
1955,3,30,-0.476
1955,3,31,-0.485
1955,4,1,-0.116
1955,4,2,0.543
1955,4,3,0.629
1955,4,4,0.251
1955,4,5,0.311
1955,4,6,0.388
1955,4,7,0.699
1955,4,8,1.206
1955,4,9,1.595
1955,4,10,1.979
1955,4,11,1.508
1955,4,12,0.791
1955,4,13,0.370
1955,4,14,0.334
1955,4,15,-0.054
1955,4,16,-0.463
1955,4,17,-0.122
1955,4,18,0.199
1955,4,19,-0.200
1955,4,20,-0.004
1955,4,21,0.182
1955,4,22,0.113
1955,4,23,-0.170
1955,4,24,-0.201
1955,4,25,-0.388
1955,4,26,-0.748
1955,4,27,-0.831
1955,4,28,-0.895
1955,4,29,-0.816
1955,4,30,-0.475
1955,5,1,-0.243
1955,5,2,0.241
1955,5,3,0.736
1955,5,4,1.353
1955,5,5,1.759
1955,5,6,1.417
1955,5,7,1.008
1955,5,8,0.775
1955,5,9,0.936
1955,5,10,0.909
1955,5,11,0.381
1955,5,12,-0.295
1955,5,13,-0.830
1955,5,14,-1.050
1955,5,15,-1.029
1955,5,16,-0.864
1955,5,17,-0.863
1955,5,18,-1.009
1955,5,19,-0.900
1955,5,20,-0.263
1955,5,21,0.244
1955,5,22,0.430
1955,5,23,0.318
1955,5,24,0.406
1955,5,25,0.577
1955,5,26,0.379
1955,5,27,0.245
1955,5,28,0.356
1955,5,29,0.649
1955,5,30,0.859
1955,5,31,0.587
1955,6,1,-0.012
1955,6,2,-0.332
1955,6,3,-0.442
1955,6,4,-0.589
1955,6,5,-1.215
1955,6,6,-2.048
1955,6,7,-2.510
1955,6,8,-2.327
1955,6,9,-1.331
1955,6,10,-0.552
1955,6,11,0.009
1955,6,12,0.222
1955,6,13,0.307
1955,6,14,0.234
1955,6,15,-0.089
1955,6,16,-0.284
1955,6,17,-0.254
1955,6,18,-0.279
1955,6,19,-0.416
1955,6,20,-0.282
1955,6,21,0.234
1955,6,22,0.680
1955,6,23,0.937
1955,6,24,1.116
1955,6,25,1.123
1955,6,26,0.392
1955,6,27,-0.018
1955,6,28,0.002
1955,6,29,0.192
1955,6,30,-0.160
1955,7,1,-0.552
1955,7,2,-0.398
1955,7,3,0.420
1955,7,4,0.687
1955,7,5,0.457
1955,7,6,-0.012
1955,7,7,-0.549
1955,7,8,-0.739
1955,7,9,-0.791
1955,7,10,-0.729
1955,7,11,-0.607
1955,7,12,-0.183
1955,7,13,0.394
1955,7,14,0.719
1955,7,15,1.038
1955,7,16,1.521
1955,7,17,1.666
1955,7,18,1.438
1955,7,19,1.470
1955,7,20,1.206
1955,7,21,0.623
1955,7,22,0.314
1955,7,23,-0.234
1955,7,24,-0.804
1955,7,25,-0.940
1955,7,26,-0.608
1955,7,27,-0.062
1955,7,28,0.923
1955,7,29,1.475
1955,7,30,1.490
1955,7,31,1.287
1955,8,1,1.108
1955,8,2,0.857
1955,8,3,0.710
1955,8,4,0.600
1955,8,5,0.710
1955,8,6,0.836
1955,8,7,1.044
1955,8,8,0.940
1955,8,9,0.917
1955,8,10,0.931
1955,8,11,0.609
1955,8,12,0.315
1955,8,13,0.168
1955,8,14,0.251
1955,8,15,0.626
1955,8,16,0.985
1955,8,17,1.115
1955,8,18,1.453
1955,8,19,1.741
1955,8,20,1.191
1955,8,21,0.499
1955,8,22,0.056
1955,8,23,0.026
1955,8,24,0.578
1955,8,25,1.071
1955,8,26,0.778
1955,8,27,0.635
1955,8,28,1.049
1955,8,29,0.764
1955,8,30,0.153
1955,8,31,0.007
1955,9,1,0.806
1955,9,2,1.688
1955,9,3,2.173
1955,9,4,1.935
1955,9,5,1.651
1955,9,6,1.249
1955,9,7,0.531
1955,9,8,-0.064
1955,9,9,-0.033
1955,9,10,0.302
1955,9,11,0.356
1955,9,12,0.461
1955,9,13,-0.183
1955,9,14,-0.485
1955,9,15,-0.348
1955,9,16,-0.577
1955,9,17,-0.475
1955,9,18,-0.175
1955,9,19,-0.514
1955,9,20,-1.017
1955,9,21,-1.221
1955,9,22,-1.268
1955,9,23,-0.694
1955,9,24,0.454
1955,9,25,1.295
1955,9,26,1.115
1955,9,27,0.810
1955,9,28,0.927
1955,9,29,0.759
1955,9,30,0.862
1955,10,1,0.760
1955,10,2,0.806
1955,10,3,1.386
1955,10,4,1.542
1955,10,5,1.060
1955,10,6,0.224
1955,10,7,0.166
1955,10,8,0.801
1955,10,9,1.233
1955,10,10,0.902
1955,10,11,0.397
1955,10,12,-0.115
1955,10,13,-0.267
1955,10,14,-0.104
1955,10,15,0.326
1955,10,16,0.081
1955,10,17,-0.357
1955,10,18,-0.642
1955,10,19,-0.531
1955,10,20,0.236
1955,10,21,0.939
1955,10,22,0.957
1955,10,23,0.702
1955,10,24,0.705
1955,10,25,0.342
1955,10,26,-0.528
1955,10,27,-1.151
1955,10,28,-1.510
1955,10,29,-1.580
1955,10,30,-1.633
1955,10,31,-2.188
1955,11,1,-2.904
1955,11,2,-3.426
1955,11,3,-3.161
1955,11,4,-2.638
1955,11,5,-2.595
1955,11,6,-2.854
1955,11,7,-2.496
1955,11,8,-1.337
1955,11,9,-0.698
1955,11,10,-0.975
1955,11,11,-1.615
1955,11,12,-1.442
1955,11,13,-1.541
1955,11,14,-1.735
1955,11,15,-1.477
1955,11,16,-0.999
1955,11,17,0.013
1955,11,18,0.575
1955,11,19,0.939
1955,11,20,0.602
1955,11,21,0.080
1955,11,22,-0.441
1955,11,23,-1.157
1955,11,24,-1.543
1955,11,25,-1.146
1955,11,26,-1.166
1955,11,27,-1.447
1955,11,28,-1.683
1955,11,29,-0.930
1955,11,30,0.360
1955,12,1,1.265
1955,12,2,1.352
1955,12,3,0.855
1955,12,4,-0.367
1955,12,5,-0.611
1955,12,6,-0.425
1955,12,7,-1.434
1955,12,8,-2.049
1955,12,9,-1.576
1955,12,10,-1.759
1955,12,11,-2.507
1955,12,12,-2.321
1955,12,13,-2.168
1955,12,14,-2.241
1955,12,15,-1.662
1955,12,16,-1.583
1955,12,17,-2.039
1955,12,18,-2.108
1955,12,19,-2.125
1955,12,20,-1.585
1955,12,21,-0.566
1955,12,22,0.880
1955,12,23,1.352
1955,12,24,0.830
1955,12,25,0.786
1955,12,26,0.961
1955,12,27,1.624
1955,12,28,2.292
1955,12,29,2.156
1955,12,30,1.017
1955,12,31,0.475
1956,1,1,0.382
1956,1,2,0.331
1956,1,3,1.376
1956,1,4,1.325
1956,1,5,0.108
1956,1,6,-0.647
1956,1,7,-0.798
1956,1,8,-1.594
1956,1,9,-2.844
1956,1,10,-4.066
1956,1,11,-3.731
1956,1,12,-2.737
1956,1,13,-1.780
1956,1,14,-1.436
1956,1,15,-1.272
1956,1,16,-1.560
1956,1,17,-2.343
1956,1,18,-2.776
1956,1,19,-2.126
1956,1,20,-1.707
1956,1,21,-1.246
1956,1,22,-0.963
1956,1,23,-0.741
1956,1,24,-1.045
1956,1,25,-1.692
1956,1,26,-1.890
1956,1,27,-1.185
1956,1,28,-0.252
1956,1,29,0.520
1956,1,30,0.207
1956,1,31,0.169
1956,2,1,0.050
1956,2,2,-0.210
1956,2,3,-0.904
1956,2,4,-1.606
1956,2,5,-1.206
1956,2,6,-1.260
1956,2,7,-2.267
1956,2,8,-2.174
1956,2,9,-2.722
1956,2,10,-3.624
1956,2,11,-3.660
1956,2,12,-3.444
1956,2,13,-4.092
1956,2,14,-4.552
1956,2,15,-4.564
1956,2,16,-3.793
1956,2,17,-3.450
1956,2,18,-3.655
1956,2,19,-3.702
1956,2,20,-3.792
1956,2,21,-3.627
1956,2,22,-2.998
1956,2,23,-1.752
1956,2,24,-0.916
1956,2,25,-0.129
1956,2,26,0.484
1956,2,27,1.265
1956,2,28,2.334
1956,2,29,3.227
1956,3,1,4.445
1956,3,2,4.692
1956,3,3,3.630
1956,3,4,2.014
1956,3,5,0.764
1956,3,6,0.652
1956,3,7,1.060
1956,3,8,1.336
1956,3,9,0.682
1956,3,10,0.588
1956,3,11,1.374
1956,3,12,1.490
1956,3,13,1.033
1956,3,14,0.755
1956,3,15,0.286
1956,3,16,0.062
1956,3,17,-0.288
1956,3,18,-0.259
1956,3,19,-0.010
1956,3,20,-0.006
1956,3,21,-0.496
1956,3,22,-0.783
1956,3,23,-1.002
1956,3,24,-1.116
1956,3,25,-1.385
1956,3,26,-1.444
1956,3,27,-0.810
1956,3,28,-0.839
1956,3,29,-1.020
1956,3,30,-0.648
1956,3,31,-0.696
1956,4,1,-0.638
1956,4,2,-0.121
1956,4,3,0.063
1956,4,4,0.006
1956,4,5,-0.530
1956,4,6,-1.337
1956,4,7,-1.806
1956,4,8,-1.871
1956,4,9,-1.423
1956,4,10,-1.263
1956,4,11,-1.414
1956,4,12,-1.185
1956,4,13,-1.471
1956,4,14,-1.743
1956,4,15,-1.568
1956,4,16,-1.212
1956,4,17,-1.032
1956,4,18,-0.537
1956,4,19,0.004
1956,4,20,-0.153
1956,4,21,-0.772
1956,4,22,-1.318
1956,4,23,-1.397
1956,4,24,-1.015
1956,4,25,-0.848
1956,4,26,-0.564
1956,4,27,-0.217
1956,4,28,0.026
1956,4,29,0.046
1956,4,30,0.187
1956,5,1,0.461
1956,5,2,0.761
1956,5,3,0.889
1956,5,4,0.750
1956,5,5,0.767
1956,5,6,0.766
1956,5,7,1.147
1956,5,8,1.647
1956,5,9,2.027
1956,5,10,2.391
1956,5,11,2.531
1956,5,12,2.542
1956,5,13,2.374
1956,5,14,2.124
1956,5,15,1.806
1956,5,16,1.333
1956,5,17,1.248
1956,5,18,1.494
1956,5,19,1.637
1956,5,20,1.266
1956,5,21,0.772
1956,5,22,0.534
1956,5,23,0.763
1956,5,24,1.174
1956,5,25,1.301
1956,5,26,1.585
1956,5,27,1.571
1956,5,28,0.964
1956,5,29,0.711
1956,5,30,0.945
1956,5,31,1.306
1956,6,1,1.220
1956,6,2,1.022
1956,6,3,0.928
1956,6,4,1.264
1956,6,5,1.434
1956,6,6,0.795
1956,6,7,-0.119
1956,6,8,-0.498
1956,6,9,-0.220
1956,6,10,-0.063
1956,6,11,-0.197
1956,6,12,-0.522
1956,6,13,-0.424
1956,6,14,0.476
1956,6,15,0.933
1956,6,16,0.713
1956,6,17,0.435
1956,6,18,0.514
1956,6,19,0.676
1956,6,20,0.648
1956,6,21,0.124
1956,6,22,-0.251
1956,6,23,-0.082
1956,6,24,-0.229
1956,6,25,-0.405
1956,6,26,-0.297
1956,6,27,-0.010
1956,6,28,0.166
1956,6,29,0.105
1956,6,30,-0.032
1956,7,1,-0.036
1956,7,2,0.056
1956,7,3,0.077
1956,7,4,0.198
1956,7,5,0.431
1956,7,6,0.732
1956,7,7,0.612
1956,7,8,-0.137
1956,7,9,-0.531
1956,7,10,-0.622
1956,7,11,-0.825
1956,7,12,-1.208
1956,7,13,-1.346
1956,7,14,-1.015
1956,7,15,-0.778
1956,7,16,-0.875
1956,7,17,-1.168
1956,7,18,-1.155
1956,7,19,-0.788
1956,7,20,-0.333
1956,7,21,0.064
1956,7,22,0.478
1956,7,23,0.761
1956,7,24,0.572
1956,7,25,0.080
1956,7,26,-0.605
1956,7,27,-0.670
1956,7,28,-0.215
1956,7,29,0.246
1956,7,30,0.586
1956,7,31,0.997
1956,8,1,1.215
1956,8,2,0.511
1956,8,3,-0.355
1956,8,4,-1.027
1956,8,5,-1.146
1956,8,6,-0.317
1956,8,7,0.317
1956,8,8,0.190
1956,8,9,0.102
1956,8,10,0.351
